"","fixed.acidity","volatile.acidity","citric.acid","residual.sugar","chlorides","free.sulfur.dioxide","total.sulfur.dioxide","density","pH","sulphates","alcohol","cluster"
"1196",2.27433628318584,0.43,0.22,1.55479452054795,0.078,3.53521126760563,2.59010600706714,0.99633,3.52,0.6,2.52307692307692,2
"1197",3.6283185840708,0.58,0.23,1.86301369863014,0.076,3.7887323943662,3.79858657243816,0.99686,3.21,0.58,2.52307692307692,2
"1198",3.46902654867257,0.57,0.21,1.36986301369863,0.069,1.38028169014085,1.09540636042403,0.99458,3.16,0.54,2.93846153846154,4
"1199",3.46902654867257,0.26,0.26,1.67808219178082,0.052,3.28169014084507,3.25795053003534,0.9951,3.15,0.79,4.46153846153846,2
"1200",3.6283185840708,0.58,0.23,1.86301369863014,0.076,3.7887323943662,3.79858657243816,0.99686,3.21,0.58,2.52307692307692,2
"1201",3.46902654867257,0.57,0.21,1.36986301369863,0.069,1.38028169014085,1.09540636042403,0.99458,3.16,0.54,2.93846153846154,4
"1202",3.6283185840708,0.34,0.36,1.61643835616438,0.065,1.50704225352113,1.12720848056537,0.99419,3.27,0.54,4.87692307692308,5
"1203",4.1858407079646,0.42,0.39,1.55479452054795,0.068,1.63380281690141,1.19081272084806,0.99516,3.35,0.69,5.56923076923077,5
"1204",5.2212389380531,0.74,0.19,4.02054794520548,0.111,5.05633802816901,3.22614840989399,0.99878,3.14,0.55,2.38461538461538,2
"1205",3.07079646017699,0.36,0.46,1.73972602739726,0.074,3.91549295774648,2.20848056537102,0.99534,3.4,0.85,4.6,2
"1206",3.07079646017699,0.36,0.46,1.73972602739726,0.074,3.91549295774648,2.20848056537102,0.99534,3.4,0.85,4.6,2
"1207",3.07079646017699,0.36,0.46,1.73972602739726,0.074,3.91549295774648,2.20848056537102,0.99534,3.4,0.85,4.6,2
"1208",5.2212389380531,0.72,0.55,1.49315068493151,0.136,3.91549295774648,2.46289752650177,0.99752,3.35,0.94,3.21538461538462,2
"1209",3.07079646017699,0.36,0.46,1.73972602739726,0.074,3.91549295774648,2.20848056537102,0.99534,3.4,0.85,4.6,2
"1210",2.27433628318584,0.39,0.43,1.67808219178082,0.071,2.64788732394366,1.57243816254417,0.99428,3.45,0.87,4.87692307692308,5
"1211",2.75221238938053,0.65,0.02,1.73972602739726,0.078,1.88732394366197,1.28621908127208,0.99498,3.35,0.62,3.76923076923077,1
"1212",2.5929203539823,0.44,0.15,1.73972602739726,0.076,3.66197183098592,2.49469964664311,0.9957,3.32,0.62,2.24615384615385,2
"1213",2.75221238938053,0.65,0.02,1.73972602739726,0.078,1.88732394366197,1.28621908127208,0.99498,3.35,0.62,3.76923076923077,1
"1214",4.98230088495575,0.38,0.42,1.61643835616438,0.071,1.50704225352113,1.2226148409894,0.99659,3.15,0.75,3.90769230769231,3
"1215",5.46017699115044,0.33,0.46,1.61643835616438,0.081,1.63380281690141,1.09540636042403,0.99628,3.1,0.48,3.76923076923077,3
"1216",4.34513274336283,0.27,0.46,1.73972602739726,0.095,3.40845070422535,1.73144876325088,0.99488,3.26,0.56,5.01538461538462,5
"1217",3.6283185840708,0.57,0.31,1.67808219178082,0.079,2.14084507042254,3.32155477031802,0.99677,3.29,0.69,2.52307692307692,2
"1218",3.86725663716814,0.34,0.37,1.61643835616438,0.057,6.32394366197183,3.16254416961131,0.99408,3.23,0.81,5.98461538461538,2
"1219",3.86725663716814,0.4,0.31,1.61643835616438,0.082,1.88732394366197,1.57243816254417,0.996,3.24,0.69,4.04615384615385,1
"1220",4.50442477876106,0.39,0.4,1.24657534246575,0.044,4.04225352112676,2.39929328621908,0.99478,3.2,0.83,4.46153846153846,2
"1221",6.01769911504425,0.32,0.52,1.55479452054795,0.132,3.02816901408451,2.20848056537102,0.99734,3.28,0.77,5.29230769230769,6
"1222",6.01769911504425,0.32,0.52,1.55479452054795,0.132,3.02816901408451,2.20848056537102,0.99734,3.28,0.77,5.29230769230769,6
"1223",3.78761061946903,0.53,0.22,1.8013698630137,0.078,5.05633802816901,3.63957597173145,0.99678,3.26,0.46,2.66153846153846,2
"1224",5.69911504424779,0.36,0.47,1.8013698630137,0.074,2.01408450704225,1.54063604240283,0.99638,3.23,0.76,5.98461538461538,5
"1225",7.3716814159292,0.39,0.49,1.98630136986301,0.08,1.88732394366197,1.4452296819788,0.9992,3.07,0.82,3.63076923076923,3
"1226",4.66371681415929,0.46,0.23,2.04794520547945,0.091,3.15492957746479,3.25795053003534,0.99922,3.15,0.51,2.38461538461538,2
"1227",3.30973451327434,0.58,0.03,2.97260273972603,0.08,4.29577464788732,2.27208480565371,0.99592,3.02,0.47,2.10769230769231,2
"1228",4.50442477876106,0.58,0.25,1.67808219178082,0.104,1.88732394366197,1.47703180212014,0.99769,3.27,0.72,2.66153846153846,4
"1229",1.39823008849558,0.42,0,1.55479452054795,0.044,3.15492957746479,3.60777385159011,0.99157,3.68,0.73,8.2,5
"1230",3.38938053097345,0.43,0.29,1.73972602739726,0.075,3.28169014084507,2.90812720848057,0.99718,3.4,0.64,2.52307692307692,2
"1231",3.46902654867257,0.18,0.34,2.10958904109589,0.066,2.77464788732394,2.65371024734982,0.9947,3.37,0.78,5.70769230769231,5
"1232",3.54867256637168,0.815,0.01,2.04794520547945,0.074,6.95774647887324,3.67137809187279,0.99621,3.38,0.62,4.32307692307692,2
"1233",3.38938053097345,0.43,0.29,1.73972602739726,0.075,3.28169014084507,2.90812720848057,0.99718,3.4,0.64,2.52307692307692,2
"1234",5.46017699115044,0.23,0.37,1.8013698630137,0.057,2.64788732394366,1.95406360424028,0.99614,3.23,0.49,2.24615384615385,4
"1235",2.99115044247788,0.75,0.01,1.8013698630137,0.059,2.26760563380282,1.38162544169611,0.99242,3.39,0.4,7.09230769230769,5
"1236",2.11504424778761,0.33,0.32,8.3972602739726,0.054,1.63380281690141,4.40282685512368,0.99572,3.3,0.56,5.29230769230769,5
"1237",3.54867256637168,0.55,0,1.49315068493151,0.07,1.76056338028169,1.34982332155477,0.99659,3.26,0.64,2.38461538461538,4
"1238",2.99115044247788,0.75,0.01,1.8013698630137,0.059,2.26760563380282,1.38162544169611,0.99242,3.39,0.4,7.09230769230769,5
"1239",3.78761061946903,0.73,0,1.98630136986301,0.081,2.3943661971831,1.57243816254417,0.99798,3.38,0.46,2.66153846153846,4
"1240",2.51327433628319,0.67,0,3.0958904109589,0.057,2.26760563380282,1.4452296819788,0.99488,3.45,0.56,5.70769230769231,5
"1241",3.30973451327434,0.61,0.2,1.49315068493151,0.076,5.43661971830986,2.71731448763251,0.99494,3.1,0.4,2.24615384615385,2
"1242",5.14159292035398,0.37,0.39,1.98630136986301,0.079,4.42253521126761,2.87632508833922,0.99729,3.16,0.59,2.93846153846154,2
"1243",4.50442477876106,0.4,0.41,1.67808219178082,0.058,2.77464788732394,2.08127208480565,0.99414,3.22,0.6,6.26153846153846,5
"1244",3.94690265486726,0.56,0.22,1.92465753424658,0.082,2.14084507042254,3.54416961130742,0.9983,3.37,0.62,2.52307692307692,4
"1245",2.0353982300885,0.29,0.25,8.70547945205479,0.067,10,5.89752650176678,0.99721,3.33,0.54,3.63076923076923,2
"1246",3.23008849557522,0.55,0.19,1.55479452054795,0.082,2.77464788732394,1.8904593639576,0.99655,3.49,0.68,3.90769230769231,1
"1247",3.23008849557522,0.74,0.07,1.49315068493151,0.086,2.77464788732394,2.3356890459364,0.99502,3.12,0.48,3.21538461538462,1
"1248",3.23008849557522,0.55,0.19,1.55479452054795,0.082,2.77464788732394,1.8904593639576,0.99655,3.49,0.68,3.90769230769231,1
"1249",2.83185840707965,0.41,0.33,1.8013698630137,0.081,3.66197183098592,1.95406360424028,0.9949,3.41,0.75,4.73846153846154,1
"1250",2.99115044247788,0.6,0.01,1.86301369863014,0.079,3.91549295774648,1.98586572438163,0.99514,3.4,0.61,4.46153846153846,1
"1251",2.99115044247788,0.6,0.01,1.86301369863014,0.079,3.91549295774648,1.98586572438163,0.99514,3.4,0.61,4.46153846153846,1
"1252",3.30973451327434,0.58,0.14,1.8013698630137,0.077,4.29577464788732,2.71731448763251,0.9963,3.28,0.59,2.93846153846154,2
"1253",2.99115044247788,0.72,0,1.55479452054795,0.123,1.63380281690141,1.25441696113074,0.99627,3.45,0.58,2.93846153846154,1
"1254",3.6283185840708,0.66,0,1.30821917808219,0.096,1.63380281690141,1.2226148409894,0.99569,3.43,0.58,2.52307692307692,4
"1255",3.54867256637168,0.7,0.06,1.61643835616438,0.079,3.40845070422535,1.92226148409894,0.99628,3.4,0.69,4.46153846153846,1
"1256",2.19469026548673,0.64,0.02,1.92465753424658,0.069,4.16901408450704,2.27208480565371,0.99358,3.47,0.45,4.6,1
"1257",3.30973451327434,0.59,0.22,1.55479452054795,0.082,6.32394366197183,2.71731448763251,0.99499,3.1,0.42,2.10769230769231,2
"1258",2.91150442477876,0.58,0.28,3.4041095890411,0.085,2.3943661971831,3.00353356890459,0.99633,3.32,0.7,4.6,1
"1259",2.75221238938053,0.64,0,2.10958904109589,0.123,2.77464788732394,1.85865724381625,0.99538,3.44,0.63,5.01538461538462,1
"1260",2.75221238938053,0.64,0,2.10958904109589,0.123,2.77464788732394,1.85865724381625,0.99538,3.44,0.63,5.01538461538462,1
"1261",4.1858407079646,0.635,0.68,1.55479452054795,0.403,3.28169014084507,2.59010600706714,0.99632,3.02,1.15,2.24615384615385,4
"1262",2.35398230088496,1.02,0,1.67808219178082,0.083,3.02816901408451,1.57243816254417,0.99437,3.59,0.55,4.87692307692308,1
"1263",5.14159292035398,0.45,0.38,1.98630136986301,0.081,5.1830985915493,2.90812720848057,0.99726,3.15,0.58,2.93846153846154,2
"1264",3.86725663716814,0.78,0,1.8013698630137,0.089,2.52112676056338,1.63604240282686,0.9978,3.37,0.46,2.66153846153846,4
"1265",4.10619469026549,0.37,0.32,1.55479452054795,0.066,4.16901408450704,2.43109540636042,0.99456,3.38,0.72,5.70769230769231,5
"1266",3.07079646017699,0.57,0.05,1.86301369863014,0.081,2.90140845070423,1.95406360424028,0.99564,3.38,0.6,3.63076923076923,1
"1267",3.07079646017699,0.57,0.05,1.86301369863014,0.081,2.90140845070423,1.95406360424028,0.99564,3.38,0.6,3.63076923076923,1
"1268",5.61946902654867,0.43,0.5,1.86301369863014,0.068,2.52112676056338,1.41342756183746,0.996,3.1,0.87,5.15384615384615,6
"1269",2.83185840707965,0.41,0.31,1.67808219178082,0.079,3.53521126760563,2.43109540636042,0.99668,3.47,0.55,2.52307692307692,2
"1270",1.71681415929204,0.49,0.03,1.55479452054795,0.044,4.42253521126761,3.57597173144876,0.9908,3.5,0.82,8.75384615384615,2
"1271",1.31858407079646,0.38,0.01,1.43150684931507,0.048,4.16901408450704,2.71731448763251,0.99084,3.7,0.75,8.75384615384615,5
"1272",3.15044247787611,0.44,0.2,1.43150684931507,0.049,3.91549295774648,2.84452296819788,0.9935,3.38,0.57,5.56923076923077,2
"1273",2.0353982300885,0.46,0,1.61643835616438,0.077,4.04225352112676,2.20848056537102,0.99385,3.5,0.53,4.87692307692308,1
"1274",3.30973451327434,0.58,0.2,1.67808219178082,0.073,5.1830985915493,2.20848056537102,0.99494,3.1,0.43,2.24615384615385,2
"1275",3.54867256637168,0.58,0.13,1.73972602739726,0.102,3.02816901408451,1.95406360424028,0.9944,3.24,0.53,4.87692307692308,1
"1276",3.70796460176991,0.715,0.22,1.86301369863014,0.075,2.52112676056338,3.38515901060071,0.99688,3.24,0.54,2.52307692307692,2
"1277",4.10619469026549,0.4,0.4,4.32876712328767,0.05,1.25352112676056,1.12720848056537,0.99566,3.28,0.56,5.98461538461538,5
"1278",2.91150442477876,0.69,0,1.61643835616438,0.114,1.25352112676056,1.12720848056537,0.99636,3.35,0.6,2.8,1
"1279",3.70796460176991,0.715,0.22,1.86301369863014,0.075,2.52112676056338,3.38515901060071,0.99688,3.24,0.54,2.52307692307692,2
"1280",5.14159292035398,0.3,0.39,1.49315068493151,0.062,1.25352112676056,1.09540636042403,0.9948,3.14,0.57,5.29230769230769,5
"1281",2.99115044247788,0.46,0.2,1.61643835616438,0.077,4.42253521126761,2.52650176678445,0.9956,3.37,0.64,3.76923076923077,2
"1282",2.99115044247788,0.46,0.2,1.61643835616438,0.077,4.42253521126761,2.52650176678445,0.9956,3.37,0.64,3.76923076923077,2
"1283",3.6283185840708,0.765,0,1.67808219178082,0.084,2.01408450704225,1.50883392226148,0.99619,3.33,0.68,4.46153846153846,1
"1284",4.26548672566372,0.63,0.28,2.10958904109589,0.096,3.02816901408451,3.00353356890459,0.99734,3.26,0.63,3.49230769230769,2
"1285",2.91150442477876,0.42,0.19,1.86301369863014,0.071,3.15492957746479,1.95406360424028,0.99476,3.39,0.56,4.46153846153846,1
"1286",6.33628318584071,0.37,0.5,1.55479452054795,0.09,3.40845070422535,2.30388692579505,0.99734,3.15,0.57,3.90769230769231,3
"1287",2.99115044247788,0.16,0.44,1.98630136986301,0.068,3.02816901408451,1.79505300353357,0.99328,3.35,0.54,6.53846153846154,5
"1288",3.70796460176991,0.6,0.08,2.04794520547945,0.056,1.25352112676056,1.03180212014134,0.99286,3.22,0.37,7.36923076923077,5
"1289",2.91150442477876,0.6,0.3,3.21917808219178,0.068,3.40845070422535,4.30742049469965,0.99914,3.3,1.17,3.49230769230769,2
"1290",2.91150442477876,0.6,0.3,3.21917808219178,0.068,3.40845070422535,4.30742049469965,0.99914,3.3,1.17,3.49230769230769,2
"1291",3.38938053097345,0.74,0,1.61643835616438,0.1,1.63380281690141,1.19081272084806,0.99521,3.36,0.59,4.6,5
"1292",3.86725663716814,0.635,0.1,1.73972602739726,0.073,4.04225352112676,2.71731448763251,0.99638,3.29,0.75,4.46153846153846,2
"1293",2.0353982300885,0.395,0.13,1.92465753424658,0.056,2.64788732394366,1.69964664310954,0.99362,3.62,0.67,6.53846153846154,5
"1294",3.30973451327434,0.755,0,1.61643835616438,0.084,1.63380281690141,1.19081272084806,0.99672,3.34,0.49,2.8,4
"1295",3.86725663716814,0.635,0.1,1.73972602739726,0.073,4.04225352112676,2.71731448763251,0.99638,3.29,0.75,4.46153846153846,2
"1296",2.5929203539823,0.63,0,3.0958904109589,0.093,7.33802816901408,3.27385159010601,0.99558,3.2,0.45,2.52307692307692,2
"1297",2.5929203539823,0.63,0,3.0958904109589,0.093,7.33802816901408,3.27385159010601,0.99558,3.2,0.45,2.52307692307692,2
"1298",3.07079646017699,0.53,0.14,1.73972602739726,0.064,2.77464788732394,1.73144876325088,0.99323,3.35,0.61,6.12307692307692,5
"1299",1.87610619469027,0.6,0,1.30821917808219,0.063,2.26760563380282,1.38162544169611,0.99191,3.45,0.56,6.26153846153846,5
"1300",3.38938053097345,1.58,0,1.73972602739726,0.137,1.50704225352113,1.09540636042403,0.99476,3.5,0.4,4.46153846153846,5
"1301",1.47787610619469,0.645,0,1.77054794520548,0.08,2.77464788732394,1.69964664310954,0.99444,3.78,0.61,6.67692307692308,5
"1302",2.67256637168142,0.86,0.07,1.67808219178082,0.1,3.40845070422535,2.62190812720848,0.99598,3.6,0.74,5.56923076923077,5
"1303",4.58407079646018,0.37,0.32,1.73972602739726,0.064,1.38028169014085,1.28621908127208,0.99576,3.3,0.8,4.87692307692308,5
"1304",3.70796460176991,0.28,0.44,1.55479452054795,0.081,4.42253521126761,2.97173144876325,0.99501,3.36,0.66,4.87692307692308,2
"1305",3.38938053097345,0.79,0.21,1.86301369863014,0.087,3.53521126760563,2.97173144876325,0.9955,3.12,0.44,2.10769230769231,2
"1306",3.30973451327434,0.61,0.26,1.61643835616438,0.073,3.91549295774648,3.60777385159011,0.99612,3.3,0.53,2.93846153846154,2
"1307",5.06194690265487,0.69,0.32,1.98630136986301,0.088,3.66197183098592,3.70318021201413,0.9979,3.29,0.62,3.35384615384615,2
"1308",2.75221238938053,0.68,0.09,2.84931506849315,0.068,2.77464788732394,1.73144876325088,0.99524,3.41,0.52,4.73846153846154,1
"1309",5.06194690265487,0.69,0.32,1.98630136986301,0.088,3.66197183098592,3.70318021201413,0.9979,3.29,0.62,3.35384615384615,2
"1310",2.91150442477876,0.62,0.1,1.30821917808219,0.071,4.29577464788732,2.81272084805654,0.996,3.28,0.61,2.10769230769231,2
"1311",3.30973451327434,0.61,0.26,1.61643835616438,0.073,3.91549295774648,3.60777385159011,0.99612,3.3,0.53,2.93846153846154,2
"1312",2.51327433628319,0.51,0.15,2.29452054794521,0.064,2.3943661971831,1.6678445229682,0.9929,3.33,0.59,7.09230769230769,5
"1313",3.70796460176991,1.18,0.21,1.61643835616438,0.083,2.64788732394366,2.113074204947,0.99532,3.34,0.47,3.90769230769231,1
"1314",2.91150442477876,0.36,0.21,1.86301369863014,0.086,3.40845070422535,2.87632508833922,0.99558,3.4,0.54,3.35384615384615,2
"1315",2.91150442477876,0.36,0.21,1.92465753424658,0.086,3.91549295774648,3.00353356890459,0.99556,3.4,0.53,3.35384615384615,2
"1316",3.30973451327434,0.63,0.27,1.67808219178082,0.083,3.02816901408451,3.70318021201413,0.99616,3.26,0.58,2.93846153846154,2
"1317",1.63716814159292,0.74,0,1.18493150684932,0.041,2.90140845070423,2.27208480565371,0.99258,4.01,0.59,6.67692307692308,5
"1318",5.2212389380531,0.44,0.46,1.8013698630137,0.091,2.14084507042254,2.113074204947,0.99638,3.18,0.69,5.84615384615385,5
"1319",3.30973451327434,0.63,0.27,1.67808219178082,0.083,3.02816901408451,3.70318021201413,0.99616,3.26,0.58,2.93846153846154,2
"1320",4.58407079646018,0.76,0.68,1.49315068493151,0.414,3.15492957746479,2.84452296819788,0.99652,2.9,1.33,1.96923076923077,4
"1321",5.06194690265487,0.66,0.34,2.04794520547945,0.094,2.3943661971831,3.60777385159011,0.99796,3.26,0.66,3.35384615384615,4
"1322",1.31858407079646,0.74,0,1.18493150684932,0.041,2.90140845070423,2.27208480565371,0.99258,4.01,0.59,6.67692307692308,5
"1323",4.58407079646018,0.34,0.42,1.55479452054795,0.058,2.01408450704225,1.38162544169611,0.99392,3.18,0.55,5.15384615384615,5
"1324",4.58407079646018,0.36,0.39,1.55479452054795,0.06,3.53521126760563,2.5583038869258,0.99495,3.18,0.82,4.6,2
"1325",2.67256637168142,0.46,0.24,1.49315068493151,0.077,3.15492957746479,1.8904593639576,0.9948,3.39,0.6,4.04615384615385,1
"1326",2.67256637168142,0.46,0.24,1.49315068493151,0.077,3.15492957746479,1.8904593639576,0.9948,3.39,0.6,4.04615384615385,1
"1327",2.67256637168142,0.46,0.24,1.49315068493151,0.077,3.15492957746479,1.8904593639576,0.9948,3.39,0.6,4.04615384615385,1
"1328",2.67256637168142,0.46,0.24,1.49315068493151,0.077,3.15492957746479,1.8904593639576,0.9948,3.39,0.6,4.04615384615385,1
"1329",2.51327433628319,0.52,0.11,1.55479452054795,0.073,2.52112676056338,2.01766784452297,0.9955,3.34,0.52,2.24615384615385,1
"1330",3.23008849557522,0.6,0.26,1.73972602739726,0.083,3.02816901408451,3.70318021201413,0.99616,3.29,0.56,2.93846153846154,2
"1331",3.23008849557522,0.6,0.26,1.73972602739726,0.083,3.02816901408451,3.70318021201413,0.99616,3.29,0.56,2.93846153846154,2
"1332",3.54867256637168,0.87,0.26,2.78767123287671,0.107,4.80281690140845,2.93992932862191,0.99668,3.26,0.46,2.10769230769231,2
"1333",4.02654867256637,0.39,0.1,1.49315068493151,0.075,1.63380281690141,1.60424028268551,0.99581,3.09,0.43,2.8,4
"1334",4.58407079646018,0.775,0.22,1.8013698630137,0.079,2.3943661971831,2.3356890459364,0.9976,3.18,0.51,2.66153846153846,4
"1335",3.07079646017699,0.835,0,1.67808219178082,0.166,1.38028169014085,1.15901060070671,0.99608,3.39,0.52,3.21538461538462,1
"1336",2.5929203539823,0.58,0.02,1.92465753424658,0.069,3.28169014084507,2.08127208480565,0.99387,3.38,0.66,6.81538461538461,5
"1337",2.11504424778761,0.5,0,1.30821917808219,0.057,2.77464788732394,1.63604240282686,0.99448,3.36,0.45,2.52307692307692,1
"1338",2.11504424778761,0.5,0,1.30821917808219,0.057,2.77464788732394,1.63604240282686,0.99448,3.36,0.45,2.52307692307692,1
"1339",2.11504424778761,0.5,0,1.30821917808219,0.057,2.77464788732394,1.63604240282686,0.99448,3.36,0.45,2.52307692307692,1
"1340",3.30973451327434,0.51,0.02,1.49315068493151,0.084,2.52112676056338,1.79505300353357,0.99538,3.36,0.54,3.90769230769231,1
"1341",3.30973451327434,0.51,0.02,1.49315068493151,0.084,2.52112676056338,1.79505300353357,0.99538,3.36,0.54,3.90769230769231,1
"1342",3.30973451327434,0.51,0.02,1.49315068493151,0.084,2.52112676056338,1.79505300353357,0.99538,3.36,0.54,3.90769230769231,1
"1343",3.38938053097345,0.54,0.02,1.49315068493151,0.085,3.02816901408451,1.79505300353357,0.99589,3.37,0.51,3.76923076923077,1
"1344",3.30973451327434,0.51,0.02,1.49315068493151,0.084,2.52112676056338,1.79505300353357,0.99538,3.36,0.54,3.90769230769231,1
"1345",6.49557522123894,0.42,0.48,2.04794520547945,0.077,1.88732394366197,1.4452296819788,0.99852,3.09,0.53,4.6,6
"1346",3.86725663716814,0.44,0.24,1.86301369863014,0.063,2.14084507042254,1.69964664310954,0.99613,3.25,0.53,3.49230769230769,1
"1347",2.19469026548673,0.59,0.01,1.73972602739726,0.056,1.50704225352113,1.2226148409894,0.99472,3.52,0.56,5.15384615384615,5
"1348",3.07079646017699,0.655,0.03,1.55479452054795,0.078,1.76056338028169,1.19081272084806,0.99587,3.34,0.39,2.52307692307692,4
"1349",3.07079646017699,0.655,0.03,1.55479452054795,0.078,1.76056338028169,1.19081272084806,0.99587,3.34,0.39,2.52307692307692,4
"1350",2.83185840707965,0.57,0,2.17123287671233,0.081,3.53521126760563,2.113074204947,0.99518,3.41,0.52,4.32307692307692,1
"1351",4.50442477876106,0.6,0.29,1.67808219178082,0.069,4.92957746478873,3.13074204946996,0.99654,3.34,0.57,3.21538461538462,2
"1352",3.07079646017699,0.62,0.01,1.86301369863014,0.065,1.88732394366197,2.27208480565371,0.99332,3.32,0.51,5.70769230769231,5
"1353",3.38938053097345,0.645,0.03,1.61643835616438,0.086,2.64788732394366,2.62190812720848,0.9969,3.37,0.46,3.63076923076923,1
"1354",3.38938053097345,0.645,0.03,1.61643835616438,0.086,2.64788732394366,2.62190812720848,0.9969,3.37,0.46,3.63076923076923,1
"1355",3.07079646017699,0.58,0.03,1.86301369863014,0.077,1.76056338028169,1.69964664310954,0.99568,3.35,0.52,3.21538461538462,1
"1356",2.19469026548673,0.32,0.25,1.55479452054795,0.086,1.50704225352113,1.82685512367491,0.99464,3.36,0.44,3.35384615384615,1
"1357",2.19469026548673,0.34,0.25,1.55479452054795,0.084,1.38028169014085,1.69964664310954,0.99464,3.36,0.44,3.35384615384615,1
"1358",3.15044247787611,0.43,0.24,1.98630136986301,0.078,4.29577464788732,2.93992932862191,0.99648,3.6,0.59,4.73846153846154,2
"1359",3.23008849557522,0.64,0.17,3.77397260273973,0.168,7.46478873239437,3.92579505300353,0.99736,3.28,0.5,2.52307692307692,2
"1360",6.57522123893805,0.475,0.4,1.30821917808219,0.091,1.63380281690141,1.69964664310954,0.99704,3.07,0.65,3.26153846153841,3
"1361",4.66371681415929,0.54,0.31,1.86301369863014,0.112,2.26760563380282,2.01766784452297,0.99699,3.24,0.56,4.46153846153846,4
"1362",3.94690265486726,0.85,0.14,1.98630136986301,0.093,2.52112676056338,2.52650176678445,0.99724,3.36,0.54,3.35384615384615,1
"1363",6.57522123893805,0.475,0.4,1.30821917808219,0.091,1.63380281690141,1.69964664310954,0.99704,3.07,0.65,3.26153846153841,3
"1364",3.70796460176991,0.83,0.27,1.67808219178082,0.08,2.26760563380282,2.81272084805654,0.99652,3.29,0.48,2.93846153846154,2
"1365",3.07079646017699,0.605,0.02,1.61643835616438,0.096,2.14084507042254,1.79505300353357,0.995,3.46,0.53,5.70769230769231,5
"1366",3.54867256637168,0.5,0.09,1.8013698630137,0.115,2.14084507042254,2.14487632508834,0.9971,3.18,0.62,2.52307692307692,4
"1367",3.15044247787611,0.74,0.08,1.49315068493151,0.094,2.14084507042254,2.24028268551237,0.99576,3.24,0.5,2.93846153846154,1
"1368",2.83185840707965,0.54,0.3,1.8013698630137,0.088,2.01408450704225,4.14840989399293,0.99725,3.25,1.18,3.90769230769231,1
"1369",3.70796460176991,0.77,0.32,1.73972602739726,0.079,2.90140845070423,3.16254416961131,0.99656,3.27,0.5,2.93846153846154,2
"1370",2.5929203539823,0.61,0,1.43150684931507,0.069,1.38028169014085,1.06360424028269,0.99396,3.33,0.37,3.76923076923077,1
"1371",4.26548672566372,0.78,0.51,1.49315068493151,0.415,2.3943661971831,2.90812720848057,0.99623,3,1.17,2.10769230769231,4
"1372",3.30973451327434,0.58,0.56,2.35616438356164,0.153,1.50704225352113,1.25441696113074,0.99476,3.21,1.03,5.43076923076923,5
"1373",4.26548672566372,0.78,0.51,1.49315068493151,0.415,2.3943661971831,2.90812720848057,0.99623,3,1.17,2.10769230769231,4
"1374",3.46902654867257,0.75,0.27,2.78767123287671,0.11,5.1830985915493,3.63957597173145,0.99664,3.24,0.45,2.24615384615385,2
"1375",2.75221238938053,0.815,0,1.18493150684932,0.267,2.90140845070423,1.73144876325088,0.99471,3.32,0.51,2.93846153846154,1
"1376",3.07079646017699,0.56,0.26,1.67808219178082,0.083,2.52112676056338,3.98939929328622,0.99586,3.26,0.52,3.07692307692308,2
"1377",3.86725663716814,0.885,0.2,1.30821917808219,0.086,1.76056338028169,1.79505300353357,0.9946,3.11,0.46,3.21538461538462,4
"1378",1.47787610619469,0.49,0.26,1.86301369863014,0.09,3.7887323943662,3.16254416961131,0.9953,3.71,0.62,6.26153846153846,2
"1379",3.07079646017699,0.45,0.15,1.67808219178082,0.078,2.14084507042254,1.69964664310954,0.99609,3.29,0.51,3.07692307692308,1
"1380",3.30973451327434,0.57,0.02,2.04794520547945,0.077,2.26760563380282,1.92226148409894,0.99557,3.36,0.62,4.32307692307692,1
"1381",3.30973451327434,0.57,0.02,2.04794520547945,0.077,2.26760563380282,1.92226148409894,0.99557,3.36,0.62,4.32307692307692,1
"1382",2.75221238938053,0.83,0.09,1.55479452054795,0.074,1.38028169014085,1.60424028268551,0.99534,3.38,0.45,2.66153846153846,1
"1383",3.70796460176991,0.6,0.22,1.73972602739726,0.08,4.04225352112676,4.14840989399293,0.99613,3.3,0.49,3.07692307692308,2
"1384",3.70796460176991,0.6,0.22,1.73972602739726,0.08,4.04225352112676,4.14840989399293,0.99613,3.3,0.49,3.07692307692308,2
"1385",2.99115044247788,0.755,0.15,1.55479452054795,0.107,3.40845070422535,3.48056537102474,0.99593,3.19,0.5,2.52307692307692,2
"1386",3.70796460176991,0.81,0.25,2.54109589041096,0.076,5.1830985915493,3.51236749116608,0.99668,3.19,0.42,2.10769230769231,2
"1387",3.23008849557522,0.64,0.07,1.55479452054795,0.1,1.88732394366197,1.54063604240283,0.9961,3.3,0.58,2.66153846153846,1
"1388",3.23008849557522,0.64,0.07,1.55479452054795,0.1,1.88732394366197,1.54063604240283,0.9961,3.3,0.58,2.66153846153846,1
"1389",2.5929203539823,0.64,0.31,4.20547945205479,0.083,1.76056338028169,2.36749116607774,0.99718,3.35,0.68,3.63076923076923,1
"1390",2.67256637168142,0.48,0.02,1.8013698630137,0.08,5.43661971830986,4.33922261484099,0.99524,3.1,0.53,2.8,2
"1391",2.11504424778761,0.49,0,1.86301369863014,0.068,2.77464788732394,1.85865724381625,0.99292,3.58,0.59,6.67692307692308,1
"1392",3.70796460176991,0.64,0.22,1.92465753424658,0.094,1.50704225352113,1.85865724381625,0.99612,3.37,0.58,4.6,5
