,FA1,FA2,FA3,FA4,FA5
16539,430.001865,563.4486983,339.4987481,461.304084,526.3703507
16540,448.7325289,574.1421489,329.9063102,434.5461574,469.2201911
16541,446.2893285,556.6317478,381.3297121,497.9453191,451.7432793
16542,353.8861424,590.0242689,305.5015369,576.5268115,595.5402221
16543,416.6796433,518.5450614,315.273043,615.2287512,609.9462051
16544,289.131037,356.7087163,430.9388302,491.7833518,349.7329282
16545,481.9218252,514.7623157,373.1748609,550.7517192,328.6663562
16546,462.726152,567.0657167,365.6827514,532.3162276,437.057577
16547,393.0038052,570.9576067,316.4404609,379.5971519,498.636815
16548,464.8337538,547.2202784,354.322087,580.6720293,407.7805076
16549,414.5761332,594.1704146,358.8638746,503.1032437,454.9862336
16550,295.9177471,366.1847685,407.2512862,433.0785247,297.0092453
16551,456.2602381,539.206903,371.3274041,667.599337,373.9050162
16552,457.1724915,553.3419412,347.9761274,522.864866,396.4272372
16553,506.9166374,483.7429394,380.7031198,533.4415436,345.117956
16554,496.3955392,502.4504047,358.9730057,539.4803311,474.6639027
16555,467.5195692,464.5731459,329.6417839,672.0205897,585.8098518
16556,294.1983517,360.0966507,391.210412,518.3912815,245.8100706
16557,370.0005583,587.1376347,312.6304071,610.7719811,516.0243728
16558,410.5894221,536.6407617,339.8803235,564.7759973,550.7070037
16559,409.2606478,573.7765161,327.7467412,482.8021131,483.0306103
16560,441.5720856,560.63281,335.1983556,533.5113052,418.4269825
16561,290.4754425,364.9567063,412.123373,537.7280803,268.6358256
16562,514.0438893,439.219571,299.0231674,564.9273041,394.4306454
16563,398.7589639,575.7141493,291.6365505,388.5476573,420.7110717
16564,307.1747023,359.1238113,432.4151224,396.8261711,332.5245615
16565,500.9559047,459.663087,336.9340535,539.3754258,477.5541448
16566,524.9103396,360.770827,287.9970308,477.3327735,519.6275301
16567,404.7061147,557.4665537,324.4707302,565.4310332,508.8882269
16568,492.2962092,527.4435524,372.449915,562.2409297,428.4366532
16569,522.321483,348.298242,315.1326722,410.5461241,605.6497427
16570,506.107385,478.8263146,379.764195,610.8397096,378.6206053
16571,519.3852614,420.5369425,295.9969263,393.349701,604.0299944
16572,382.3712968,574.5706057,318.7481414,530.290963,554.9718126
16573,280.2958344,370.4709838,435.9893775,492.6198963,391.2764703
16574,285.4231919,355.5351121,414.8983697,440.6348677,342.1459237
16575,404.7068227,543.7447661,305.4449393,608.7654492,596.4766844
16576,538.6848612,380.9487289,300.1979744,326.670916,508.4774652
16577,507.5678595,396.7227055,292.6831021,499.9594606,580.1950586
16578,508.2927198,380.955648,303.7323924,577.510454,384.7120252
16579,472.4768042,515.6592383,384.2370847,587.3779397,467.3081144
16580,305.3395995,364.4457342,434.3753767,442.9329572,319.3304135
16581,410.5552204,554.5833707,332.2235615,594.4672993,531.210325
16582,399.3969856,589.8802234,327.0103605,435.2758886,447.6821957
16583,439.9715581,565.1857286,332.9451541,532.8242197,533.9376368
16584,504.3671473,443.6878064,326.118764,557.9501177,539.6445787
16585,520.7280106,388.6166875,282.1499209,363.2527116,658.0870185
16586,284.3846156,345.169156,408.1019301,496.9228963,419.2946595
16587,528.9392451,416.9725389,294.5700691,469.098754,448.3524711
16588,386.9192137,563.7523611,344.1676616,510.2924228,633.2078865
16589,475.3759867,544.8089725,373.7246672,395.6012373,493.8846779
16590,414.7321497,561.7001313,337.6509662,581.023236,484.3416018
16591,415.1426962,565.3654571,346.483097,549.2646445,494.4855703
16592,396.5948234,576.4729914,318.3949468,583.5431024,505.556269
16593,512.3230434,481.6155916,384.6273338,546.0467546,354.6481243
16594,277.5078559,366.2256839,386.3752887,501.1606881,423.747312
16595,521.1820879,453.927374,382.4937985,547.7520431,380.3687981
16596,439.7085525,580.0677518,365.8115958,570.6822703,436.1965525
16597,519.5636042,374.1402526,318.2175621,413.4848026,551.29729
16598,310.3906604,353.6878995,426.7873248,462.0010901,341.2721028
16599,297.9087599,351.8299264,406.2521275,416.2570133,337.0488248
16600,393.0858829,582.5829159,311.8968294,584.7964701,484.2283329
16601,303.0639075,365.1830121,411.788394,378.4508927,313.5101494
16602,487.188002,483.7445001,373.8516307,666.5514495,384.4599754
16603,507.0583393,414.3082582,318.839315,594.8558516,365.02542
16604,534.7743127,401.9483753,284.8416451,541.5186063,398.3460536
16605,489.5097294,434.482203,352.5657838,573.9403578,513.5079584
16606,270.6668887,343.9424642,419.7013992,548.8528019,468.7751367
16607,384.436957,574.9299857,333.7172997,416.7773686,526.8962912
16608,386.5508374,569.6025369,334.1475105,446.1534428,530.3029851
16609,477.6647871,552.0962421,369.2250247,444.6705433,448.9772274
16610,382.0235206,574.3408541,328.3611232,402.3795572,535.334251
16611,423.8443026,560.482455,343.0738195,433.0518145,442.1943165
16612,443.4237292,538.5262839,339.6477017,639.8360744,498.2463462
16613,543.5867398,450.1831941,413.956228,602.5238468,311.8398679
16614,396.2446667,563.1160123,336.6959051,608.1859768,531.8758314
16615,414.8123234,556.2779053,331.2225358,447.7163186,543.4033188
16616,473.9179103,558.4399462,348.7333425,419.5251466,383.4043175
16617,538.5836352,374.0382471,308.3850598,462.6165069,522.9576707
16618,463.4168411,543.5290121,426.8780181,681.3429101,498.2569929
16619,439.5538567,601.8375306,405.9368084,483.2353037,509.7839289
16620,277.6003532,369.5987257,407.7787,495.7387274,375.8354829
16621,491.7571241,423.4384779,325.6896254,624.9434661,513.1274232
16622,277.2734068,366.1599881,413.8509854,588.8572527,372.4257219
16623,372.4629445,575.8663921,330.7133048,478.3625991,635.2535197
16624,539.6033318,396.7298196,280.9606782,523.0956663,374.7450712
16625,498.9242709,469.8191816,353.4144918,610.2001061,371.2262553
16626,520.1756939,372.5035628,320.578707,496.7792095,521.0952822
16627,463.7307856,536.8558212,321.696809,530.7925093,392.5578999
16628,409.4924625,571.2621971,310.67361,496.3408487,518.1149892
16629,448.507239,559.1502033,391.2814591,498.3934703,490.8782771
16630,487.1425303,477.8185308,352.2637533,609.1527863,477.9944108
16631,304.5652638,360.857405,415.9252716,451.0889673,248.0251182
16632,300.8040213,369.3953805,455.7899147,508.9828242,345.4746486
16633,493.0055567,440.3941816,290.0851952,568.9356646,523.0732323
16634,504.1571494,375.3713658,279.9563429,545.4031123,615.2253194
16635,520.7488218,367.7624254,297.2717414,517.0816692,547.0444118
16636,283.6895154,352.8569742,433.5458413,458.8261158,404.6997519
16637,528.6281558,439.9496067,307.5224867,555.9452396,365.7162834
16638,412.5370003,547.1973803,316.1397772,351.2621553,586.1883962
16639,413.6489191,545.9021324,302.3383838,478.0266615,664.3006909
16640,291.3892981,362.0356669,385.1841059,465.8843051,240.4254857
16641,371.7054647,601.3275327,374.3672217,525.7016294,471.8394579
16642,469.80219,522.4368306,400.75645,558.5528027,531.1155622
16643,529.7786617,384.6359658,320.8789124,550.8051492,520.1210593
16644,491.1175033,489.7904389,374.8724132,573.6620654,480.541305
16645,516.2020228,446.3403798,330.1951769,440.1318806,519.0997831
16646,524.602642,373.6025279,311.4009963,433.1472477,656.5314319
16647,283.5170038,350.5613907,466.7364116,459.8828026,385.0988699
16648,382.0233087,570.9967351,318.1111091,541.223892,552.7927982
16649,296.1377366,368.6210381,421.6787821,448.2525684,327.9470203
16650,432.7683555,528.6709006,361.7717902,616.5983604,571.5004378
16651,509.9058027,357.1289726,318.962548,554.5382984,617.9940575
16652,437.585678,564.8782853,348.9133133,639.6190448,398.1884462
16653,493.0567214,495.0667722,377.5605469,595.2687243,411.2027684
16654,458.2348951,544.1343633,371.2439303,622.5687692,532.0891212
16655,503.3897956,536.8374466,448.2088593,448.9360747,417.4439434
16656,309.1670317,360.0283047,447.9288081,363.9568051,346.1568007
16657,378.9541007,595.6078734,316.3385615,513.9226701,467.7021912
16658,307.1631386,353.2428905,430.4107921,425.9496768,371.1550666
16659,518.612879,402.4316404,326.0106167,531.5245582,557.694323
16660,362.1093756,592.9549435,323.7062575,566.9057906,588.3667176
16661,505.0828558,496.1247525,382.6653988,618.8156278,413.1833022
16662,314.8890656,355.4297961,445.6295373,393.305265,255.3542476
16663,488.7792209,418.3518798,329.0720638,705.710827,466.048039
16664,385.3129748,567.656688,338.0426387,430.0542267,564.8854308
16665,287.2840856,353.6906291,496.6488154,444.1546106,350.1580447
16666,443.1282246,497.9794771,397.686214,782.1794684,615.0672145
16667,282.8522615,366.1820099,438.6047014,452.0539189,401.3500796
16668,317.6988221,389.1347431,496.1709458,555.0041976,459.3441996
16669,512.2089456,532.3803512,370.0442981,441.3214699,333.5745975
16670,495.4867703,476.554548,362.5746695,669.5911057,360.4032732
16671,488.8557386,531.5003514,382.1001392,526.0064817,349.8877233
16672,401.142315,580.7151845,289.9851294,318.7205136,340.632016
16673,279.562651,363.6477611,422.1367906,563.8274086,333.9756123
16674,508.1675626,514.3194078,369.6167974,536.2314389,373.0539742
16675,512.9133012,522.0024836,387.4594563,586.9543213,384.1868123
16676,537.4916678,472.8609805,373.3633658,631.3591634,344.6033334
16677,476.8249931,521.3382148,405.602609,615.9471571,415.4078345
16678,525.1687187,433.4922768,295.1127264,464.8197747,425.0599564
16679,521.5460967,378.7086032,309.9292987,499.829127,641.2005265
16680,510.569804,409.9351399,307.3244189,382.7202998,579.0216921
16681,467.6751909,566.5290623,436.4449827,532.9441577,337.7748979
16682,431.2444385,532.4518681,320.4340081,577.5520609,538.1372093
16683,441.888247,571.9318353,382.3766775,543.5738858,448.4942032
16684,530.2434544,377.80977,313.1827594,372.0685435,512.0138026
16685,509.426014,412.936917,283.0368784,560.5662318,555.5289876
16686,425.3525883,538.5375555,360.9221404,672.7942647,532.7017569
16687,457.8710059,547.9112203,440.3812625,539.2607375,399.8931653
16688,476.3618096,512.0853058,376.0152104,554.1758393,479.7324435
16689,525.1909464,389.2797715,333.4647269,576.0142119,438.2143796
16690,281.1782521,372.1074069,423.3398452,506.7031641,382.0095859
16691,304.7182393,399.2533075,467.3013322,458.6642272,383.2311984
16692,498.0807323,505.716091,373.1619655,585.820169,455.5691162
16693,289.2482465,367.2616042,412.5095838,560.4755426,454.2247322
16694,398.9535092,578.3088794,342.2031132,445.5736577,464.200218
16695,376.3259737,603.0087848,368.4261042,483.1017066,454.4267474
16696,306.3341976,378.2403366,404.0995849,482.7158335,442.0079296
16697,523.3599514,353.4152179,314.6107583,360.3487137,620.4044662
16698,303.1449135,364.98925,430.2833074,543.441079,473.5128034
16699,481.0176725,463.6985263,364.3166618,658.3746619,517.0956411
16700,401.2162437,550.8452559,350.2321086,589.4735457,638.1001474
16701,490.805418,533.7128787,360.9505138,547.8102834,399.4582792
16702,474.297647,526.5248641,385.4810653,553.0888444,456.4005875
16703,472.2742102,532.462016,362.4528648,567.3320381,443.0241151
16704,376.026867,578.4059965,321.5576148,499.7443302,469.9727768
16705,527.2385479,442.376918,392.2558047,517.285044,390.672416
16706,436.6961876,537.1872925,320.1766752,518.5916907,501.5652995
16707,412.1769702,518.9293554,318.8432666,615.6309638,648.0036366
16708,421.865163,586.3206895,321.8335077,504.6751136,467.6055117
16709,410.4590256,546.5637018,322.5966067,581.6254298,556.5346047
16710,319.685412,370.1121291,441.9788384,462.6395972,431.8901355
16711,376.2853464,571.6586748,310.2263258,430.5784258,584.4255387
16712,310.0603546,378.6472455,441.0961178,509.8098645,425.3199641
16713,510.2643032,413.0332449,340.666829,563.1458237,478.9609105
16714,466.2012187,528.9981577,349.0962416,486.2279625,489.4022152
16715,463.5657495,544.8562632,364.9571502,627.6616028,415.9957252
16716,485.7109866,494.3129276,402.4896582,550.7055214,477.5854559
16717,309.6926949,372.3789494,429.9696684,510.8032288,441.4423357
16718,485.1722947,372.4912063,347.2017514,712.8606542,770.5834356
16719,517.072231,404.7291479,317.8191498,400.1293144,517.0858574
16720,530.3026815,377.3204197,319.0791687,484.498756,481.4533942
16721,529.2113456,398.6573551,340.3212835,602.8987134,401.534289
16722,542.1999703,384.1794601,315.0018656,442.4234116,502.8858071
16723,422.0731272,594.9449909,355.1113187,509.2291319,398.1110145
16724,464.7601071,561.0880046,400.417663,601.2802497,449.2448736
16725,520.7107756,372.8134361,329.2006911,590.7386119,457.8709441
16726,313.6141585,361.7348882,445.8286787,514.6866656,396.4296233
16727,293.383037,351.7371256,427.5968654,441.9231272,405.4691697
16728,450.0450087,527.2364124,345.5161437,624.6036946,567.8523655
16729,294.6463713,386.5702909,414.4005328,497.3641087,441.900028
16730,378.460106,576.8566049,332.011769,481.3083123,561.2130743
16731,429.3870311,526.8161702,301.7760802,672.8908072,619.7148532
16732,528.1107704,368.9050576,319.5041576,457.4054793,491.0300024
16733,284.8519941,389.6649651,484.8778367,508.587922,490.6392428
16734,479.6483533,531.5265662,372.272917,559.8214047,404.3130524
16735,488.6721323,525.8388038,373.4521876,498.5653686,405.3465966
16736,529.911382,386.4515405,321.3196324,329.0161471,506.6794971
16737,413.320438,546.8589973,337.4370497,521.6789389,453.6521998
16738,503.1604541,475.3001479,395.6442465,568.2671223,441.0315315
16739,489.6255171,458.7468531,330.3115354,670.891721,455.8258981
16740,527.0606179,383.4999023,336.2778855,452.7466973,503.435674
16741,471.3623726,519.4421414,377.3966714,625.1855575,412.7758607
16742,483.8361849,556.0988371,368.4041628,496.3629638,387.7611332
16743,471.8705171,525.6156708,373.1649443,529.3015103,408.1499762
16744,290.1193698,374.0240706,479.1680064,588.8939133,422.4545578
16745,312.8933725,381.0397291,430.2801713,393.1547031,504.6661217
16746,402.2842787,552.5100656,346.9965844,424.0067451,577.9762951
16747,303.2365176,384.2242162,439.1617296,428.8466736,355.8851001
16748,505.8543972,503.0103221,389.5029867,557.077755,358.7908865
16749,493.7197108,469.5117781,318.8176792,480.3505034,577.504521
16750,382.6391558,587.1019056,351.1807772,523.4329078,498.3129433
16751,288.0366341,393.9093533,459.6180747,586.7303961,612.2444988
16752,519.5267304,372.8012182,303.9855948,488.6394393,523.6660381
16753,305.4472929,368.8561823,467.2583099,418.294058,468.5267735
16754,378.2681804,576.3232076,300.9530598,473.6941819,587.5673959
16755,396.4263554,576.1221752,322.3802467,450.9009244,506.7767736
16756,517.1797724,393.48154,308.1760247,522.82217,484.6754121
16757,307.2991219,404.8019161,470.8722066,473.5835206,402.6739658
16758,303.7479027,364.9170591,410.7631541,559.8632762,358.9169982
16759,396.6585734,587.7820151,311.5606632,448.3733477,482.5716746
16760,423.3462003,557.1960094,352.4989359,556.3723406,486.428229
16761,393.180538,571.1697933,329.4945577,494.8208662,487.5382432
16762,394.8361093,564.682045,324.2481552,479.8062451,508.1408118
16763,399.0360443,582.3665601,361.2494841,579.7069638,429.5432235
16764,316.7188597,365.4697188,435.7650937,466.6716303,373.1890702
16765,522.3142804,389.3958369,326.0165349,518.6132966,452.4543232
16766,509.0493606,456.2594075,330.3838345,421.684858,565.321806
16767,488.8832509,471.6640392,336.8244555,608.8649249,446.9631012
16768,497.8869882,483.3452673,380.9001105,667.7749541,306.1094814
16769,312.2412938,376.3772407,513.42011,526.3821078,426.8001185
16770,384.9852488,583.9996567,354.8241791,547.6594803,483.4026862
16771,322.1756127,381.5550612,516.6961672,468.5480832,416.7690265
16772,506.3871748,497.7519737,374.871029,541.9434617,361.785348
16773,293.9285983,356.7277045,429.9329129,580.8018562,478.1891142
16774,422.0842716,560.40352,339.2999326,535.1618586,462.326974
16775,316.5156017,368.1134243,452.2952283,503.3904206,438.6738683
16776,540.8888519,414.7331332,315.326412,537.4010641,366.3129124
16777,312.2815816,375.3564586,431.7788751,505.4812562,312.234423
16778,314.5799934,361.3225948,370.3640723,479.7747331,279.2226338
16779,503.4394822,388.1290374,322.8763654,505.3547281,656.6894533
16780,417.8293389,575.003811,362.998477,432.7128566,490.9250439
16781,306.3126104,367.938007,447.8809549,472.3509205,439.4628543
16782,300.4009906,369.0905033,454.7202996,552.5029,485.2255983
16783,395.5040642,562.7100433,343.4387587,583.3706178,542.2469925
16784,319.4583823,356.493674,480.5578463,566.2091362,398.4315974
16785,290.7850231,388.9708957,446.6692073,533.1415527,451.6521213
16786,460.6082784,471.6882028,354.7056717,642.4422815,624.7167095
16787,478.8203344,519.1040639,377.17008,604.301428,411.7002252
16788,495.7879399,389.9435459,300.5016816,547.6964763,658.3153696
16789,325.6251217,372.2276833,464.3279732,448.4929658,453.7029742
16790,333.445299,382.5392928,462.2882506,422.2416577,504.2492469
16791,449.0018584,550.3880765,390.8865869,535.4354581,553.6006314
16792,281.5074474,356.9243196,500.2683356,545.1100973,581.7166364
16793,490.0189927,515.1268523,392.0689058,571.8117211,445.8744453
16794,445.6942476,548.7877568,375.6603922,583.3606565,475.6922765
16795,300.6116707,383.6635689,451.8527515,565.830659,472.8892753
16796,328.0142206,364.0695646,441.9307273,422.2814343,391.5789462
16797,509.2076142,489.457439,384.8102382,506.7791913,401.7710526
16798,291.3709253,363.4638726,422.944124,449.3252233,460.1088181
16799,447.978456,569.4968057,384.5998597,463.4380063,410.8224141
16800,317.6945449,376.8474625,506.2810796,403.6797967,423.7578454
16801,493.4179085,520.6304599,431.1332256,560.4273389,396.0624225
16802,432.1075453,561.4661938,388.1322603,493.9473388,564.6724162
16803,310.698559,387.5963562,517.2188224,538.5036422,391.9486236
16804,471.2577858,540.5328758,433.1963991,514.5730325,439.9289665
16805,517.6301249,445.9969615,369.1372973,354.5699108,568.4763098
16806,298.8755638,373.0657058,474.5073921,457.1604534,445.4942577
16807,305.6658658,374.600734,460.7656384,428.8884443,223.1840492
16808,484.5937352,499.6716427,383.7512212,643.4770864,372.3110063
16809,465.4295307,516.268052,393.6099329,565.2172802,504.1514294
16810,512.3388713,354.8139479,273.9055941,643.2839807,520.4920595
16811,427.6253185,567.5965036,366.8477214,578.7754025,461.3007081
16812,470.6250462,507.8195669,361.0669887,737.3084442,422.0167817
16813,464.3105128,548.834641,353.8124277,512.2158444,397.6486527
16814,518.1818655,400.4962933,283.45419,496.7036802,534.9060553
16815,483.1352388,498.0936969,342.1674836,570.7896604,442.7014507
16816,419.8496144,555.9207472,331.3316416,632.3723733,445.3004533
16817,414.1750695,571.2851019,315.4302575,537.791316,436.6322035
16818,530.5190968,422.7097143,274.1661602,477.4322128,409.6418589
16819,281.7024409,364.0073419,381.5315054,487.0843642,323.9176931
16820,452.0645451,522.7257729,306.8763415,471.748826,509.664802
16821,430.41061,557.029945,345.1409154,515.7640191,505.2267632
16822,488.5371842,520.4356122,373.8284643,571.7534409,494.5496481
16823,383.4375805,572.8236552,293.9757194,486.1178594,495.1242323
16824,530.1337021,360.7122255,319.3328587,386.3644055,506.9725262
16825,309.6943863,376.8466765,452.798905,540.3756227,369.4653403
16826,516.2728098,424.0838602,279.4006004,579.2390407,386.4261243
16827,268.8071154,371.2252319,427.9581114,545.0610675,330.9055782
16828,557.8878434,398.8084296,341.3102207,405.5012039,425.3310451
16829,542.9557949,396.1803849,321.7132063,539.4847104,528.3157416
16830,485.8392872,557.1002365,375.4458888,429.2351595,471.4331332
16831,436.4232245,578.4817638,370.1003418,502.16303,403.3839114
16832,416.5690588,559.3017179,331.1121968,540.509661,597.276933
16833,503.3368927,488.5818349,346.8179536,512.0666774,464.2311518
16834,439.1423024,554.2967712,394.1850196,671.4373892,473.9645803
16835,277.2271789,363.5196748,442.2879334,520.2484103,361.2265964
16836,540.5423787,450.1315693,350.0310459,562.5470235,322.6270826
16837,386.0481582,535.8706192,302.574936,683.9582004,569.0116548
16838,510.2538027,376.6566951,264.3931425,570.7329045,543.4807519
16839,428.1259308,551.8126166,336.3107095,369.1278959,454.6931173
16840,518.4546972,472.4406811,357.7957518,689.9117143,433.2183568
16841,281.2370706,372.810162,414.8537057,571.8105094,369.4701663
16842,444.9760916,556.2914186,356.7302234,555.9098648,481.5814239
16843,473.9296851,548.2794521,384.1737577,527.7760282,361.5912316
16844,494.3009613,526.3413986,371.6224268,616.1450781,358.2249789
16845,369.3157671,586.546702,280.3535973,496.2722648,505.2711456
16846,491.3466639,538.0857641,349.1925853,534.9560184,428.9404547
16847,518.1266694,378.4608965,289.609406,488.8555836,518.6236445
16848,368.843857,575.691761,340.8826122,489.6350286,555.2409214
16849,519.4852072,376.6509257,310.4513477,483.977485,493.9689924
16850,339.9488597,399.1458892,467.5031085,542.2241362,288.602253
16851,511.6570624,485.8417947,389.5637257,454.2361099,372.3433398
16852,416.037128,570.6686628,321.4027352,554.7246247,458.8697033
16853,559.2279036,360.6422826,302.3220702,542.7277847,426.2226842
16854,527.9617165,406.1162044,285.7690461,471.192159,446.0379388
16855,402.2970678,570.2336969,312.3583683,477.4955965,457.8145753
16856,394.6073544,570.9136321,321.2340165,636.5647611,588.8586997
16857,535.0422592,357.6765595,308.2633687,533.503021,527.3962832
16858,488.856952,484.7161911,382.331469,674.5031533,417.2945767
16859,318.2375367,367.6957078,422.0516189,378.6582874,248.9299026
16860,467.5521437,560.7443408,376.3382308,478.9929577,424.4078515
16861,289.9804272,375.6724202,428.8393003,539.7006663,367.5227848
16862,499.6653937,475.9605704,332.1730583,570.2543503,370.0397114
16863,523.2312719,384.7632625,287.8341435,529.0631634,499.7025582
16864,482.8972322,504.1065625,361.0012041,587.1022542,410.6687332
16865,434.8548248,551.6708442,352.3581348,471.3634435,593.1089402
16866,515.0620502,430.7444778,294.0616062,478.1286848,405.9949603
16867,527.0601655,362.1219164,294.7812651,468.2283928,513.9805282
16868,464.5986854,527.9469402,368.6280768,516.0303278,459.8909049
16869,517.8408551,382.2174007,302.8309984,492.2641925,494.932137
16870,269.4423297,365.3495167,462.1294333,563.7926963,432.6288741
16871,381.3550168,567.2653935,323.4237671,440.7323782,540.0834673
16872,275.5700129,369.1842645,428.2878285,518.2183713,387.3620079
16873,463.5064938,519.8236412,363.4621627,757.0987849,467.344464
16874,507.7675117,498.1699227,367.942391,562.9565226,280.0838997
16875,504.9834129,530.5586977,366.3753917,510.6280849,296.557596
16876,474.4604126,559.9711774,362.0952852,551.705192,378.5807952
16877,431.2362194,546.5056721,352.029982,308.8640436,533.9018327
16878,522.1010533,365.0093904,313.2125142,459.9535383,494.4672728
16879,508.4597202,481.8641575,332.7101146,641.695959,372.3053518
16880,496.7125615,429.0693545,319.6937946,517.7028973,433.5970475
16881,448.5643667,568.2791004,409.5341972,505.1546905,406.5578108
16882,304.2358948,365.8388696,369.699362,370.6056745,243.6786204
16883,459.714398,546.6319168,367.9971504,572.2998524,402.8804938
16884,322.1254115,365.9197168,391.2818187,427.2949621,242.0823101
16885,345.6380491,395.8661033,453.4320571,407.9145145,250.1849747
16886,540.9171467,361.0567403,276.7615475,437.0322325,428.2818768
16887,395.9479877,564.5340295,349.5817794,326.7277642,520.918588
16888,476.1935403,478.7234072,381.5137902,752.2266635,499.031493
16889,301.7351001,363.8609286,409.3233435,419.3915425,280.5214347
16890,395.8405041,537.853321,329.1045237,606.9794253,587.7242802
16891,422.8902506,562.4576033,364.1155834,551.5336994,399.1764597
16892,305.7667035,359.0877221,385.7810907,391.005793,251.1653788
16893,500.318808,480.1749592,341.8560307,594.5111857,346.8760637
16894,283.3356527,369.1555972,460.361107,479.9137862,395.1869535
16895,296.7103047,361.3645549,402.7691371,478.9114802,342.9317161
16896,397.08043,572.2893651,306.3771076,573.3489258,461.804795
16897,282.3466882,357.5231139,462.6389809,461.3196871,437.0534268
16898,288.1570008,371.3606623,402.4435742,486.7371009,317.0957475
16899,491.0049607,486.9560376,331.4689103,485.2445272,514.9217821
16900,477.1383627,544.3635697,397.5054878,411.8239931,415.3432078
16901,289.6992739,361.7126586,410.939147,471.8316171,348.7740669
16902,494.0520327,426.3645966,305.1227255,532.5787477,488.1851755
16903,370.1310128,564.3077161,352.7574859,485.7326347,616.4472368
16904,415.8811172,544.2437742,320.8142362,507.5932883,513.9554001
16905,504.6751589,457.9148752,307.9004917,415.3665204,493.3436089
16906,522.674713,361.3339947,261.2839697,398.7612503,559.4032526
16907,490.6141659,477.6335468,333.4593644,566.0391586,505.5709027
16908,314.8788678,351.7624301,396.0313293,421.4158837,302.0954752
16909,477.6578638,492.7289163,344.8236743,621.7123427,365.9469909
16910,440.5144618,537.4513066,341.7763774,546.9949163,531.8906288
16911,491.7458739,468.541863,332.7263994,542.1260265,377.1132444
16912,533.956558,361.8523331,304.2693412,532.5624177,510.8544877
16913,464.4243558,554.5394258,378.4205559,504.5537592,447.2471924
16914,473.9580487,523.2758349,342.3276615,599.6406832,396.5802583
16915,541.935072,365.0604978,296.9843948,393.1078728,515.5335282
16916,303.817292,374.6976048,426.5158538,440.0103578,361.5284862
16917,471.1707221,529.6957747,370.2086503,509.0258564,434.2237312
16918,383.6516311,578.9936107,297.9983659,474.4525762,504.8660844
16919,318.1193857,363.1841035,400.6314996,505.5778973,300.4291081
16920,490.8709224,504.6387973,365.0068949,627.7398336,366.1601121
16921,293.9641984,355.9474654,419.9456792,459.4893674,354.8225342
16922,534.5579918,482.714778,336.756658,441.4953193,352.1280449
16923,299.3541146,355.9988895,393.7947547,435.996106,257.1706199
16924,476.2957338,488.0430402,329.3798721,568.7803885,516.5415067
16925,410.5819718,543.4975003,296.0463906,516.5463137,550.9517595
16926,417.1575063,543.0430158,314.4823319,543.3821121,543.8347689
16927,471.9780511,552.4120362,352.9748316,595.0306002,351.0089008
16928,282.8870637,357.5559557,464.7081493,498.6787561,357.67989
16929,506.6294793,366.8638882,292.8746024,595.4154576,587.5139864
16930,514.4292655,400.6649826,329.2702909,553.3902002,551.9131101
16931,540.7108122,362.5965919,309.3197894,378.1476057,494.3981143
16932,485.2341805,486.7798875,396.0683683,594.6776661,501.7273361
16933,375.817631,559.4627014,324.563392,421.8490351,637.8077107
16934,304.1650128,354.4463642,418.5040177,462.9065892,377.0802172
16935,472.403048,503.2223528,367.6534978,678.2141898,588.2602778
16936,553.1904012,384.7738834,284.8499598,467.2742151,411.0508842
16937,468.812044,511.8974649,356.7945154,581.4030709,497.9335224
16938,450.1157688,537.0426567,407.1943664,634.4626537,574.7417832
16939,395.8793672,557.1635938,292.3360545,408.0776521,611.2190837
16940,398.7334284,528.9393554,300.7791877,652.5157526,655.6896521
16941,508.4984857,372.8679197,291.6268095,513.7324813,566.1056677
16942,507.3618028,368.8339881,264.2067425,499.0717206,503.2340702
16943,506.9171963,410.1452775,318.4565103,624.896346,500.3761148
16944,492.389461,457.4982836,325.3581327,613.3956228,473.8637856
16945,285.9017251,365.2765986,410.5411944,425.3997542,400.5901773
16946,425.7856376,577.9880705,382.123813,614.0344978,539.451158
16947,283.8911872,372.6263451,406.3491524,494.0850332,316.2769935
16948,501.9835903,371.6758917,290.4646173,425.8071904,670.9159146
16949,397.966852,535.3776579,314.7993052,572.4943843,570.9879256
16950,540.3880607,371.6820744,284.1261786,345.0575351,494.904921
16951,369.1265687,585.9829166,341.8626511,420.6508827,503.2336942
16952,521.0421115,378.4641399,285.0083778,494.7674581,510.1002957
16953,314.8772351,387.4428188,439.3668908,484.5839673,367.0086466
16954,402.9662189,589.1987153,362.3689568,520.7070272,493.5905357
16955,397.1680053,578.2426119,312.7778099,472.2474452,542.2766884
16956,399.1559634,568.3297338,342.4942854,596.3557326,474.8291823
16957,510.3786978,491.0170612,353.4335496,547.6564564,320.2574726
16958,422.7020898,538.3939218,331.9639966,526.3701369,485.4828424
16959,524.3360908,389.7542881,318.3893887,372.8735144,520.7762989
16960,460.7108931,540.9647418,355.8282937,584.1489159,464.8908494
16961,405.45858,554.3647121,329.9297145,615.0516684,489.9117552
16962,492.7212923,489.9784354,322.108383,469.4995824,516.5747902
16963,520.8307517,410.5094578,332.2037581,548.4692675,425.4988002
16964,297.9698582,381.9025934,429.2785563,580.5040053,427.1622032
16965,516.3605159,391.2532725,294.3912979,418.5030618,521.8858384
16966,300.1509082,373.9719085,419.9946566,483.5253835,464.0168067
16967,373.2362287,569.4526179,321.4653003,545.7232005,547.4759926
